,medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tolls_amount,total_amount,tip_amount,tipped,tip_class
5404,1845D08D60057F27DD79250AB4199683,C5F0BA2B693BB63251E1CE942E9106BF,CMT,1  ,N  ,2013-07-25 22:29:51,2013-07-25 22:35:17,1,326,1.3,-73.978371,40.756901,-73.986855,40.741219,CRD,6.5,0.5,0.5,0.0,9.0,1.5,1,1
5405,630D31DBB397352842F9EC3A20D122A3,A6A84C351CCBFBD15FA66D56B03D64B7,CMT,1  ,N  ,2013-06-14 16:42:32,2013-06-14 16:51:29,2,535,1.7,-73.945862,40.778481,-73.965302,40.768333,CSH,9.0,1.0,0.5,0.0,10.5,0.0,0,0
5406,75148F5ED6DECC2B4B4FAE2F61951EBB,C0839638DBC2D223750FF79247E186DD,VTS,1  ,""""" ",2013-01-21 21:22:00,2013-01-21 21:30:00,5,480,1.24,-73.975029,40.791096,-73.986145,40.777637,CRD,7.0,0.5,0.5,0.0,9.88,1.88,1,1
5407,996F7B252CC9F41102FA97E72545D086,FAFE1727705D87EF7027FCC01074A3D6,VTS,1  ,""""" ",2013-05-03 09:47:00,2013-05-03 10:02:00,1,900,1.4,-73.982536,40.739731,-73.977394,40.755405,CRD,11.0,0.0,0.5,0.0,13.7,2.2,1,1
5408,0486DEF0F0B29F85FFD1EF7F4ADE080C,1A24AB1E2EBB8C09B8489A1607CFC02F,CMT,1  ,N  ,2013-01-19 12:04:27,2013-01-19 12:16:22,3,715,3.3,-73.965271,40.75914,-73.996864,40.723873,CRD,12.0,0.0,0.5,0.0,15.0,2.5,1,1
5409,5582F434AC93D326C7FC38E975652727,3B9EF7C961ED8D46BBD8EF10CDBB784A,VTS,1  ,""""" ",2013-05-26 10:37:00,2013-05-26 10:53:00,6,960,5.97,40.809483,-73.959206,40.750061,-73.991348,CRD,19.0,0.0,0.5,0.0,25.2,5.7,1,2
5410,5A9AE76BED4DA1FDFC526BB8EE7DFA36,4C0C3D47A20901C3158952358BC401E8,CMT,1  ,N  ,2013-12-30 21:01:32,2013-12-30 21:08:59,1,446,1.5,-73.990173,40.729122,-73.985207,40.74601,CSH,7.5,0.5,0.5,0.0,8.5,0.0,0,0
5411,2E01B2EE0027256AE954FFBEDEFC73EE,5EB9B2E4BD4E9A2BB70614ED3F6E53A6,VTS,1  ,""""" ",2013-12-16 10:27:00,2013-12-16 10:52:00,1,1500,3.37,-74.005432,40.745831,-73.967613,40.766098,CRD,17.0,0.0,0.5,0.0,20.9,3.4,1,1
5412,E9ED8F3E2426CC79CEB5C56D4077AF7B,7DA853581E8C0972366C6F0BA28C53F6,VTS,1  ,""""" ",2013-05-04 08:19:00,2013-05-04 08:34:00,5,900,3.92,-73.983681,40.723091,-73.953156,40.688953,CSH,15.0,0.0,0.5,0.0,15.5,0.0,0,0
5413,0AB810D823EE5A31213C50EE71FC0042,39DA3DF42BA4CDF3995B80B36B24CE85,VTS,1  ,""""" ",2013-09-01 09:45:00,2013-09-01 09:53:00,4,480,2.67,-73.952545,40.7808,-73.979164,40.752682,CRD,10.0,0.0,0.5,0.0,13.0,2.5,1,1
5414,9947A87931263EBE0D9F476F01929C3B,2EC1844CE4CC319EE2D97B7E09AD1B0D,VTS,1  ,""""" ",2013-08-26 14:05:00,2013-08-26 14:17:00,1,720,2.26,-73.971443,40.765247,-73.94989,40.782066,CRD,10.5,0.0,0.5,0.0,12.5,1.5,1,1
5415,446232525BBB5801AB8FB6DDB67A0FD1,F7F2ADC00F0DC34E4864A172CB8479D5,VTS,1  ,""""" ",2013-04-09 19:45:00,2013-04-09 20:01:00,5,960,4.08,-73.999603,40.738525,-73.971863,40.685261,CRD,15.5,1.0,0.5,0.0,21.12,4.12,1,1
5416,746DF3B09DC6050DF68E527DA4E529CF,FD25BDC1A9B83ACBFED37801016E83A6,VTS,1  ,""""" ",2013-09-09 09:35:00,2013-09-09 10:13:00,1,2280,16.02,-73.874557,40.774136,-74.008705,40.707092,CRD,46.5,0.0,0.5,5.33,61.63,9.3,1,2
5417,787E5ACB6D5685160239D4D45DB509C5,7183C9A8B5A276ABA9B74A55A61E74AE,VTS,1  ,""""" ",2013-04-20 00:32:00,2013-04-20 00:40:00,1,480,2.45,-73.975449,40.749332,-73.950951,40.77515,CSH,9.5,0.5,0.5,0.0,10.5,0.0,0,0
5418,D02BD2AF3E81679ADE9AB2924BF5A306,AD692AB4CB07544B5C293E5E650CA334,CMT,1  ,N  ,2013-03-13 00:58:42,2013-03-13 01:03:32,1,289,1.7,-73.983643,40.75597,-73.981979,40.777172,CRD,7.0,0.5,0.5,0.0,9.6,1.6,1,1
5419,380CC0362AA13BE5526534F3CF67D566,65721B2010B14843C09F7DFB01F08F75,VTS,1  ,""""" ",2013-06-16 18:14:00,2013-06-16 18:18:00,1,240,0.49,-73.985222,40.739883,-73.983086,40.735031,CSH,4.5,0.0,0.5,0.0,5.0,0.0,0,0
5420,5968A888A839F69A8CAB4C5AF98DE8C8,5C245CD790226BCF06CA8D4067966F74,CMT,1  ,N  ,2013-05-22 07:39:47,2013-05-22 07:47:53,1,486,1.7,-73.992378,40.768852,-73.99147,40.751583,CSH,8.0,0.0,0.5,0.0,8.5,0.0,0,0
5421,AE42A048F2311EF96371B047D810785F,85FB4820474C2F0844C8D1EC62F7627B,CMT,1  ,N  ,2013-11-08 04:20:00,2013-11-08 04:28:32,1,511,3.4,-73.966705,40.761555,-73.914619,40.764317,CRD,12.0,0.5,0.5,0.0,16.25,3.25,1,1
5422,131162C7685521FA81608D3C42E4EF29,A2F8CC093E98DB4196DE0CA9B2ED1FB0,CMT,1  ,N  ,2013-10-20 17:06:17,2013-10-20 17:17:54,2,697,2.2,-73.98259,40.771713,-73.958374,40.779202,CSH,11.0,0.0,0.5,0.0,11.5,0.0,0,0
5423,A52446234F8546CDFFABFB04563F62F3,68A69D34CDC4461B0C7621D39EDE3D80,CMT,1  ,N  ,2013-12-22 11:39:09,2013-12-22 11:58:02,1,1132,9.5,-73.987373,40.732449,-73.873283,40.774357,CRD,28.0,0.0,0.5,5.33,38.83,5.0,1,1
5424,75FEF473DB69BA7BC5D61F5635792E1E,FCD2C03A60D84CE91A4DEB5E6A097FCF,CMT,1  ,N  ,2013-04-16 21:48:22,2013-04-16 21:59:49,1,686,1.7,-73.959419,40.776775,-73.95977,40.757996,CRD,10.0,0.5,0.5,0.0,13.75,2.75,1,1
5425,E8D86C9FC86031BBBA2F8F35F13F4149,41671B221746554CB56987ACE1D630EA,CMT,1  ,N  ,2013-08-13 14:25:08,2013-08-13 14:35:58,1,649,1.0,-73.980774,40.750656,-73.999542,40.758823,CSH,8.5,0.0,0.5,0.0,9.0,0.0,0,0
5426,52F95DFCA283A816513DA6E4D7177909,D8D59A124AABA81A152BEC1CDF746631,CMT,1  ,N  ,2013-05-11 13:14:17,2013-05-11 13:30:02,1,944,1.5,-73.975853,40.757236,-73.998116,40.745316,CRD,11.5,0.0,0.5,0.0,14.5,2.5,1,1
5427,42730E78D8BE872B52598742914DECFF,6016A71F1D29D678E87D36856ED918A7,VTS,1  ,""""" ",2013-08-22 16:38:00,2013-08-22 17:04:00,1,1560,8.81,-73.973717,40.738087,-73.872452,40.774303,CRD,28.5,1.0,0.5,5.33,38.33,3.0,1,1
5428,07290D3599E7A0D62097A346EFCC1FB5,46DB12EFD1BC9794D393CF8F3F359526,VTS,1  ,""""" ",2013-07-23 18:48:00,2013-07-23 18:52:00,1,240,1.09,-73.956108,40.779968,-73.9524,40.79174,CSH,5.5,1.0,0.5,0.0,7.0,0.0,0,0
5429,ED24BFDCBC0542E780ABB3CB45B04192,77F2B8638CFCE5A8A46AB09AD1117BA5,VTS,1  ,""""" ",2013-09-23 06:41:00,2013-09-23 06:46:00,1,300,0.83,-73.975296,40.752048,-73.984268,40.74593,CSH,5.5,0.0,0.5,0.0,6.0,0.0,0,0
5430,A48E6C5EFF438FEA00332AF94FEDF36A,B30102624A5AD5497F8866234E1650FE,VTS,1  ,""""" ",2013-10-17 07:55:00,2013-10-17 08:01:00,3,360,0.58,-73.955971,40.787674,-73.961288,40.780373,CRD,5.5,0.0,0.5,0.0,7.0,1.0,1,1
5431,F4C06176C4858D1C6AEFCC5D99F40691,1E9D7DBEC4C029EB75337DB823298FD3,VTS,1  ,""""" ",2013-07-31 00:25:00,2013-07-31 00:42:00,6,1020,4.77,-73.993355,40.692345,-73.973564,40.743404,CSH,17.0,0.5,0.5,0.0,18.0,0.0,0,0
5432,E8499DE5B3DBA02E072889A0AFC0E8E9,3E73AF92B0E207D40A47E0146B8BBBC7,VTS,1  ,""""" ",2013-12-22 00:02:00,2013-12-22 00:25:00,5,1380,5.1,-73.983665,40.743721,-73.977135,40.791168,CRD,20.0,0.5,0.5,0.0,23.0,2.0,1,1
5433,55DD62A75B353FC19689C3CF99A76BBF,2C4EFFFC82D3F89CE5AC3FE357DFCBB1,VTS,1  ,""""" ",2013-05-30 13:28:00,2013-05-30 13:34:00,1,360,0.79,-73.988396,40.723415,-73.991325,40.730911,CSH,6.0,0.0,0.5,0.0,6.5,0.0,0,0
5434,2B6E3BEFDC5F4CDAADFDDB3D62168868,866D79B0E14A1CE36BC4C17555510951,CMT,1  ,N  ,2013-02-04 08:20:20,2013-02-04 08:40:00,1,1180,7.3,-73.961754,40.760605,-74.016052,40.715412,CRD,23.0,0.0,0.5,0.0,28.2,4.7,1,1
5435,FB12D4C528DA587A7F9B894003694B51,011CE311BFF1075B697A34F03039A77A,VTS,1  ,""""" ",2013-01-26 21:30:00,2013-01-26 21:34:00,1,240,1.03,-73.965202,40.761086,-73.973015,40.752666,CSH,5.5,0.5,0.5,0.0,6.5,0.0,0,0
5436,8220D3BEF8BCF3C5DB50C66F32D9AB61,EB5983D90C3E495BFEF978A2CE319F57,VTS,2  ,""""" ",2013-04-22 05:14:00,2013-04-22 05:34:00,2,1200,15.67,-73.991158,40.745216,-73.807266,40.658115,CRD,52.0,0.0,0.5,5.33,65.83,8.0,1,2
5437,0B8DF2DC5F1DB2C1906E80A4AD0CB244,5075550EB911C6A13F8B2A98046DC093,CMT,1  ,N  ,2013-07-14 17:51:37,2013-07-14 18:19:55,1,1697,11.2,-73.783302,40.648438,-73.785072,40.740875,CSH,31.5,0.0,0.5,0.0,32.0,0.0,0,0
5438,0398E30B94A30D36BF84C4FCECE4B628,B353CD22DCD4E31F44E951D35D221F63,VTS,1  ,""""" ",2013-11-13 07:54:00,2013-11-13 08:04:00,1,600,1.43,-73.975075,40.777424,-73.957985,40.780346,CSH,9.0,0.0,0.5,0.0,9.5,0.0,0,0
5439,793604C8ED21BAEC71668025A5868A14,3F5A96CFBFC0EFE178A71227E2F51B3E,CMT,1  ,N  ,2013-02-08 14:06:53,2013-02-08 14:36:01,1,1747,14.7,-74.006691,40.713787,-74.13916,40.60981,CRD,41.5,0.0,0.5,14.4,67.68,11.28,1,3
5440,A083EE5757E6E75030F77A8A7FE725C5,5BF350E853F07CC804FE020A38EF8494,CMT,1  ,N  ,2013-05-25 19:29:14,2013-05-25 19:31:36,2,141,0.8,-74.005211,40.720936,-74.005676,40.726299,CSH,4.5,0.0,0.5,0.0,5.0,0.0,0,0
5441,ECC40E855F8E1CE3F913385A858A321A,7431B99998EB2E295253222159B489C6,CMT,1  ,N  ,2013-03-13 22:57:25,2013-03-13 23:02:05,1,279,1.3,-73.994606,40.760712,-73.978706,40.764912,CSH,6.0,0.5,0.5,0.0,7.0,0.0,0,0
5442,13655994529AB46E2296F5DB99062980,8991EDC10A2A8C2FABE59A2BEE9ECC5C,CMT,1  ,N  ,2013-10-20 04:31:48,2013-10-20 04:41:28,1,580,2.6,-73.984406,40.743702,-73.995018,40.713764,CRD,10.5,0.5,0.5,0.0,13.0,1.5,1,1
5443,7E38F1C3F0F08ADE3EDFD4AF8A2C9255,2EE8AE87A23FC6088C1D05C591908236,CMT,1  ,N  ,2013-01-13 11:17:53,2013-01-13 11:27:48,1,593,1.4,-73.995384,40.723377,-74.005585,40.735943,CRD,8.5,0.0,0.5,0.0,10.0,1.0,1,1
5444,51A698A268070846C0CC422B7CC06AFB,7840093DC4A80A079CCB5042F1CCF650,VTS,1  ,""""" ",2013-11-27 06:40:00,2013-11-27 07:02:00,2,1320,6.98,-73.92543,40.772987,-74.000664,40.727386,CRD,22.5,0.0,0.5,0.0,28.62,5.62,1,2
5445,603D0E47A28E37D10E7E3D438B04DB06,28BE38A9FAC88D9316813F9BFC7EFD9B,VTS,1  ,""""" ",2013-09-26 16:29:00,2013-09-26 16:35:00,6,360,1.07,-73.994186,40.732861,-73.981186,40.738117,CSH,6.0,1.0,0.5,0.0,7.5,0.0,0,0
5446,7F0FEE5505F26A7F4435E693588EF88A,2995C707A955113CAF7C231651B7708D,VTS,1  ,""""" ",2013-12-08 14:20:00,2013-12-08 14:25:00,1,300,0.9,-73.981628,40.780643,-73.971176,40.784317,CSH,5.5,0.0,0.5,0.0,6.0,0.0,0,0
5447,1899D52727F37E59C37F8EA19BD38773,E7F5B98E93C7646E7D93CD1FDCFB36A7,CMT,1  ,N  ,2013-10-22 02:11:29,2013-10-22 02:18:36,1,426,1.1,-74.009666,40.721172,-74.002403,40.728947,CRD,7.0,0.5,0.5,0.0,9.6,1.6,1,1
5448,8D6E013EE49779F8B31F595F1E5F813F,F6BDE969369BFF0756C459FB1B44F47C,VTS,1  ,""""" ",2013-03-09 00:09:00,2013-03-09 00:28:00,2,1140,5.35,-73.984169,40.740246,-73.989891,40.696327,CRD,19.5,0.5,0.5,0.0,24.5,4.0,1,1
5449,A7EA82551C3F649F81131138234D5167,C4E07B8C06FAB8E540BECE2DDCDFE6BA,CMT,1  ,N  ,2013-03-07 07:26:06,2013-03-07 07:29:44,1,218,0.6,-73.978432,40.751019,-73.968712,40.760387,CSH,4.5,0.0,0.5,0.0,5.0,0.0,0,0
5450,90AC76396D3532869BDDDC68A11C7CA7,54662620F711F3145B0C5FA784ECDB6B,VTS,1  ,""""" ",2013-04-03 12:24:00,2013-04-03 12:25:00,1,60,0.0,-73.977196,40.758686,-73.974686,40.75404,CSH,2.5,0.0,0.5,0.0,3.0,0.0,0,0
5451,8059555A7F3C2D7A5D51558A19B3D2A9,F2046412DD95A6D6014D0D894D6E76DB,VTS,1  ,""""" ",2013-09-20 22:22:00,2013-09-20 22:36:00,1,840,1.86,-73.995117,40.719952,-73.975609,40.733181,CRD,10.5,0.5,0.5,0.0,14.25,2.75,1,1
5452,A6FEF39DB6A3DE3893DAABB98E46C8DC,A3EE7EFB98EBAA3663DD338DE4A948B7,CMT,1  ,N  ,2013-12-24 18:28:56,2013-12-24 18:34:16,1,319,0.7,-73.977432,40.746929,-73.98703,40.749603,CSH,5.5,1.0,0.5,0.0,7.0,0.0,0,0
5453,E776F78289E128BF43879FC328881DEF,BF2BA3B0EE247F4ECB52E83C1B9A9FA6,CMT,1  ,N  ,2013-01-07 15:48:22,2013-01-07 15:57:15,1,533,1.9,-73.985939,40.741001,-73.964363,40.756294,CRD,9.0,0.0,0.5,0.0,10.5,1.0,1,1
5454,E0FA517F15FC6467F5F913B3AF416930,769F93C82E747AB8B3EC25C80D5A32B1,CMT,1  ,N  ,2013-10-27 11:43:40,2013-10-27 11:55:47,1,727,2.5,-73.978195,40.729553,-73.991615,40.7551,CRD,11.0,0.0,0.5,0.0,13.0,1.5,1,1
5455,8C98CE7B82F16BCF3044C210CB2E5C7D,18513D6EE467A293A72ED13DC6A40C50,VTS,1  ,""""" ",2013-01-19 20:12:00,2013-01-19 20:28:00,1,960,2.19,-74.008347,40.714195,-73.986382,40.734966,CSH,11.5,0.5,0.5,0.0,12.5,0.0,0,0
5456,F84CB3C10518417FED50A7C96FFFF0CB,55AD4330C407C8A6BD795B41E6C48043,VTS,1  ,""""" ",2013-09-27 20:35:00,2013-09-27 20:37:00,1,120,0.64,-73.975853,40.751904,-73.97757,40.745281,CRD,4.0,0.5,0.5,0.0,6.12,1.12,1,1
5457,768C1723F1F23B82E1582D5190FAB3AF,687867631EB0EFB7144237C47E574A39,CMT,3  ,N  ,2013-01-21 11:59:08,2013-01-21 12:28:30,2,1761,17.2,-73.981148,40.754898,-74.178017,40.689854,CRD,65.5,0.0,0.0,13.05,94.25,15.7,1,3
5458,1AFD4623A9C970A592FD390DB47D8BE1,F5F416107DBEEDA77ADB283011B440B8,CMT,1  ,N  ,2013-03-15 15:01:49,2013-03-15 15:05:49,1,240,0.6,-73.944504,40.779533,-73.951874,40.777142,CRD,5.0,0.0,0.5,0.0,6.6,1.1,1,1
5459,C60AF2FB201BE46FE73ADA2561ED555B,710A8CA45D59A3E1480C5CF7847068AF,CMT,1  ,N  ,2013-05-22 00:34:59,2013-05-22 00:38:15,1,195,0.4,-73.996452,40.72094,-73.991287,40.723621,CSH,4.0,0.5,0.5,0.0,5.0,0.0,0,0
5460,3F3B3B457428280186D121BE70A9699F,559785404E29F624D6C9FFBE1DE790D3,CMT,1  ,N  ,2013-09-14 19:54:30,2013-09-14 20:03:11,2,521,1.3,-73.982193,40.7771,-73.987061,40.763542,CRD,7.5,0.0,0.5,0.0,9.6,1.6,1,1
5461,BADF5A47F921B31A3993854475D72086,FA457FBC6392F627833EDC2025783BB9,CMT,1  ,N  ,2013-06-07 22:31:49,2013-06-07 22:42:09,1,619,1.4,-73.992531,40.738358,-73.980347,40.744495,CRD,8.5,0.5,0.5,0.0,10.5,1.0,1,1
5462,A21033DE83739A12D04B23384D1A3CC5,B45B12B9597CC34FE7534D65F2C5CF62,VTS,1  ,""""" ",2013-02-26 12:36:00,2013-02-26 12:51:00,1,900,1.72,-73.990738,40.756142,-73.995277,40.769524,CSH,11.5,0.0,0.5,0.0,12.0,0.0,0,0
5463,09EE700858482DA94CCBC192D2208B10,03F886D7C302270F11E2BF846D0A9D4C,VTS,1  ,""""" ",2013-04-15 19:57:00,2013-04-15 20:10:00,6,780,8.67,-73.862747,40.769016,-73.976776,40.746021,CRD,24.5,1.0,0.5,5.33,36.43,5.1,1,2
5464,E74D7716AFABEE56CB9311BA8A4F9DC9,35CACF08835904641107FC3AF72D9652,CMT,1  ,N  ,2013-07-03 08:20:54,2013-07-03 08:28:06,1,432,1.2,-73.990776,40.755993,-73.97509,40.761234,CSH,7.0,0.0,0.5,0.0,7.5,0.0,0,0
5465,556EAA26F84E375428E772B24017E70E,B8106B715574FECA5B768501CFC7595C,CMT,1  ,N  ,2013-06-13 10:27:29,2013-06-13 10:32:04,1,274,1.0,-73.998322,40.737144,-74.007332,40.726807,CSH,5.5,0.0,0.5,0.0,6.0,0.0,0,0
5466,9C7340DA6582B2CEBF83527397FFE5B0,E43FF3D0CB4E4506005E9BF87A6879DD,VTS,1  ,""""" ",2013-02-22 20:18:00,2013-02-22 20:55:00,2,2220,5.3,-73.991692,40.750004,-73.952209,40.799019,CRD,26.0,0.5,0.5,0.0,32.3,5.3,1,2
5467,90CE664FF2528CD186DC99A589900AEC,68CB047B2A99612D0873F2991FB9D9CA,VTS,2  ,""""" ",2013-06-17 21:27:00,2013-06-17 21:54:00,1,1620,17.63,-73.781197,40.644985,-73.985451,40.752312,CRD,52.0,0.0,0.5,5.33,68.23,10.4,1,3
5468,BF6DE31858F824DF81BA950C5B949DFA,66F41390938E433BD757C3A9755B6F6B,CMT,1  ,N  ,2013-10-27 17:10:10,2013-10-27 17:36:56,1,1605,5.5,-73.95356,40.766933,-74.000862,40.721748,CSH,24.0,0.0,0.5,0.0,24.5,0.0,0,0
5469,7B08E3F1470250DC951EC734C23B28A8,53EF61EF20DB87A4F457FDD4F1350FA3,VTS,1  ,""""" ",2013-12-21 08:14:00,2013-12-21 08:29:00,5,900,6.3,-73.939384,40.801716,-73.99881,40.723068,CRD,18.5,0.0,0.5,0.0,22.7,3.7,1,1
5470,1E379E414E835E91159C7EB10CB1F188,52C9A025C091501ED08F21D7D6FDBA33,VTS,1  ,""""" ",2013-05-25 10:24:00,2013-05-25 10:28:00,1,240,0.62,40.779697,-73.956444,40.786354,-73.951958,CSH,5.0,0.0,0.5,0.0,5.5,0.0,0,0
5471,8E5BF2C81E0719948551D686754BCF38,1BCAB585B0FAA9E6C60D5B0364B6FCE6,CMT,1  ,N  ,2013-11-25 14:19:11,2013-11-25 14:55:53,4,2201,10.5,-73.978394,40.763409,-73.861572,40.768261,CRD,35.5,0.0,0.5,5.33,50.0,8.67,1,2
5472,4ABC293960F1A9187B8282CBBB023056,A5C3CA136B258577D8E2E195B0FED94B,CMT,1  ,N  ,2013-07-04 07:53:30,2013-07-04 08:04:34,1,664,6.6,-73.990181,40.688995,-74.021675,40.617134,CSH,20.0,0.0,0.5,0.0,20.5,0.0,0,0
5473,9150CF568CEFF4F05A1131A411D8DF39,77A4DEEFBEE8C8D00BC17A71F889F00D,VTS,1  ,""""" ",2013-12-21 13:48:00,2013-12-21 14:07:00,6,1140,8.63,-73.951622,40.777493,-74.011665,40.714787,CRD,26.0,0.0,0.5,0.0,31.5,5.0,1,1
5474,0C5CA6C3BC9286DC145C370841ED49AF,4AA3AAD8E3C846DC6170FC66F978CAF5,CMT,1  ,N  ,2013-07-31 11:51:15,2013-07-31 12:01:56,1,641,3.0,-74.007675,40.707073,-73.976662,40.726936,CRD,11.5,0.0,0.5,0.0,14.4,2.4,1,1
5475,B38383F7B0A983220F7B1010C769C018,CCEA1D19ED163EBD24AE2B44D35A45B5,VTS,1  ,""""" ",2013-05-21 23:22:00,2013-05-21 23:31:00,1,540,1.88,-73.962013,40.770554,-73.971771,40.749691,CSH,8.0,0.5,0.5,0.0,9.0,0.0,0,0
5476,84DFA7AADAF4CDB22EC74B23962C4C15,BE5E17BF6C51972A27D7F851A32237A2,VTS,1  ,""""" ",2013-04-17 17:39:00,2013-04-17 17:53:00,2,840,1.32,-73.982536,40.735645,-73.999359,40.728909,CSH,8.0,1.0,0.5,0.0,9.5,0.0,0,0
5477,57596C3BB33F47B02E57C56BEB9D540A,448A5BC88637BAB7041C1EFCA880D7C6,VTS,1  ,""""" ",2013-03-01 09:43:00,2013-03-01 09:57:00,1,840,2.53,-73.955559,40.773422,-73.971161,40.752056,CRD,12.0,0.0,0.5,0.0,14.0,1.5,1,1
5478,BFA57DD8CFCC4DD3EA1E5C8EFDDF99B4,D0A01CC738266F153597FE7C01518F4D,VTS,2  ,""""" ",2013-04-05 18:40:00,2013-04-05 19:39:00,1,3540,2.15,-73.789734,40.643501,-73.979996,40.774662,CRD,52.0,0.0,0.5,5.33,68.23,10.4,1,3
5479,A44E3AAB61400E932DAF086634E19685,2D4AEC0A7E30A632DC29A899504F26E7,VTS,1  ,""""" ",2013-12-05 21:21:00,2013-12-05 21:41:00,2,1200,4.35,-73.995644,40.739071,-73.953217,40.710735,CRD,17.5,0.5,0.5,0.0,22.1,3.6,1,1
5480,F9B3A00E6DDCA4F8BF2560DFF36B9E91,2029C95C688275EB152E309DAB7E5F4A,CMT,1  ,N  ,2013-02-11 02:43:04,2013-02-11 02:51:26,1,502,3.0,-74.006851,40.731785,-73.977371,40.759346,CRD,10.5,0.5,0.5,0.0,13.0,1.5,1,1
5481,EF081C9F6B489EC18EDBF2861BE64137,11A2194437944DCDE3F5AAFE6099C804,VTS,1  ,""""" ",2013-09-09 21:36:00,2013-09-09 21:45:00,6,540,2.44,-73.972534,40.793758,-73.961761,40.770168,CRD,9.5,0.5,0.5,0.0,13.0,2.5,1,1
5482,62631C0EDC20E4204A4EE70ECE47AA86,A0C7F56B74AB6A80B8B602B8F46262A8,CMT,1  ,N  ,2013-09-08 19:28:13,2013-09-08 19:43:39,4,925,3.8,-73.980057,40.777817,-74.00589,40.73584,CSH,14.5,0.0,0.5,0.0,15.0,0.0,0,0
5483,EBAF059FA9FE6F082A50F4C09C362B5D,6204100D43CC7B90E24769035BC0B831,VTS,1  ,""""" ",2013-02-04 16:35:00,2013-02-04 16:37:00,4,120,0.81,-73.979187,40.781933,-73.973808,40.789528,CSH,4.5,1.0,0.5,0.0,6.0,0.0,0,0
5484,4774662E8949C9CF504004DABB60DCFB,6120C30730336A5C3DD0D6B8E80BB46C,CMT,1  ,N  ,2013-04-05 01:25:43,2013-04-05 01:40:34,1,890,4.1,-73.982666,40.731506,-73.964272,40.7192,CSH,15.0,0.5,0.5,0.0,16.0,0.0,0,0
5485,12061683078D39AF29E0BB6A37AF18F0,A079B0BCB4C22362662121F15614F212,VTS,1  ,""""" ",2013-03-09 19:33:00,2013-03-09 19:35:00,1,120,0.04,-73.984894,40.764126,-73.982224,40.767757,CRD,3.5,0.0,0.5,0.0,4.7,0.7,1,1
5486,7A31717BD5E88E1E2C1A42E03018F153,1D6958A7A3ED20FB6224A4A39A8EC37A,CMT,1  ,N  ,2013-12-30 19:34:32,2013-12-30 19:37:13,1,161,0.6,-73.986382,40.722034,-73.979881,40.728497,CRD,4.5,1.0,0.5,0.0,7.2,1.2,1,1
5487,537806EAE368D226897EE858107294B5,61AFD1CC6E0BF5823DD8DFF664C20F42,CMT,1  ,N  ,2013-01-13 14:37:49,2013-01-13 14:50:56,1,786,2.7,-73.993301,40.752342,-73.9618,40.766876,CSH,11.5,0.0,0.5,0.0,12.0,0.0,0,0
5488,E5044EC4A438E0715E1C21590BC3EFF7,FEC1F70C79558C6CBB961CF652551C02,VTS,1  ,""""" ",2013-02-08 09:14:00,2013-02-08 09:23:00,1,540,0.78,-74.003265,40.729443,-73.99733,40.724831,CRD,7.5,0.0,0.5,0.0,9.0,1.0,1,1
5489,4F4C929F16928EBB9F72238950A8824A,840B3884A75189D8FC7FF0E8B19BDE1B,CMT,1  ,N  ,2013-07-17 15:13:28,2013-07-17 15:23:31,1,603,0.7,-73.989548,40.741722,-73.992172,40.749218,CSH,7.5,0.0,0.5,0.0,8.0,0.0,0,0
5490,66C95F54DA2D9C287B6D13C8EA397444,566C6C9980F65BED40DCBE6A85496BD3,CMT,1  ,N  ,2013-01-03 20:43:41,2013-01-03 20:53:12,1,570,3.3,-74.015648,40.715816,-74.002457,40.760403,CSH,12.5,0.5,0.5,0.0,13.5,0.0,0,0
5491,900D5F17AB43C5E6E217A0023053F1ED,F09EA985710E5A08FD6BAFE39210702E,CMT,1  ,N  ,2013-03-03 15:08:24,2013-03-03 15:26:41,1,1096,8.5,-73.979836,40.749569,-73.872711,40.774265,CRD,26.0,0.0,0.5,5.33,36.83,5.0,1,1
5492,993F002ADFF2CA2F2163F7042D3CD7EE,E46769BA706EE19EE9929431F12D71FD,CMT,1  ,N  ,2013-02-02 20:59:40,2013-02-02 21:11:20,1,699,2.1,-73.964951,40.759914,-73.987251,40.73912,CRD,10.0,0.5,0.5,0.0,12.0,1.0,1,1
5493,BE333801AA94BA10D58CEA44A6B6D17D,6608ABC28E03B594410D28B03E3EA5DE,VTS,1  ,""""" ",2013-05-20 20:16:00,2013-05-20 20:31:00,1,900,4.83,-74.006836,40.730328,-73.97657,40.785069,CSH,17.0,0.5,0.5,0.0,18.0,0.0,0,0
5494,7BAE78324980C145916E3443E8B9F13F,760ED925A2A887F36C37ECC1C2D12912,CMT,1  ,N  ,2013-06-07 08:04:15,2013-06-07 08:16:13,1,719,2.1,-73.973633,40.792812,-73.982155,40.765217,CRD,10.5,0.0,0.5,0.0,13.2,2.2,1,1
5495,A2DB789B7DAD4B0C846BAFBA6B524063,6E878681FE74C237F3B92703CBD9548A,VTS,1  ,""""" ",2013-02-19 13:47:00,2013-02-19 14:08:00,5,1260,2.57,-73.986938,40.740498,-73.981949,40.768398,CRD,14.5,0.0,0.5,0.0,16.75,1.75,1,1
